image_name,viewing_sequence,Logo_order,time_on_Logo,Slogan_order,time_on_Slogan,Snack_order,time_on_Snack,Unique_order,time_on_Unique,Background_order,time_on_Background
CrispyCream_png.rf.d09163d7465c19de528331922bc29e19.jpg,Unique -> Snack -> Background -> Logo,4,1.184000015258789,NaN,0.0,2,1.6510000228881836,1,3.3470001220703125,3,0.06599998474121094
NUT-Trition_jpg.rf.8a0a344ba2ab2f589bc0bd7ae11d9b50.jpg,Background -> Snack -> Background -> Logo -> Background -> Unique -> Background -> Slogan -> Background -> Unique -> Background -> Logo -> Background -> Logo -> Background -> Snack,"4,12,14",2.7840003967285156,8,1.0329999923706055,"2,16",2.5169999599456787,"6,10",2.86799955368042,"1,3,5,7,9,11,13,15",1.9079999923706055
WRIGLEYS_jpg.rf.d9ef514ccd55eea8a0a2f1b944c9b528.jpg,Snack -> Logo -> Snack -> Logo -> Snack -> Logo -> Snack -> Logo -> Snack -> Logo -> Snack -> Background -> Slogan -> Unique,"2,4,6,8,10",3.9639999866485596,13,0.9500000476837158,"1,3,5,7,9,11",3.985999822616577,14,2.1640000343322754,12,0.03299999237060547
REESE-S_jpg.rf.1682eb27d9d9ef2ca06b895d692b0694.jpg,Background -> Slogan -> Snack -> Slogan -> Background -> Logo -> Snack -> Logo -> Snack -> Slogan,"6,8",1.5499999523162842,"2,4,10",5.539999961853027,"3,7,9",3.0339999198913574,NaN,0.0,"1,5",0.9330000877380371
RITZ_png.rf.f87cee3fe2c99504973d14aad6fd2dbd.jpg,Background -> Slogan -> Background -> Slogan -> Logo -> Background -> Slogan -> Background -> Snack -> Unique -> Snack -> Unique -> Snack -> Unique -> Snack -> Unique -> Snack -> Background -> Snack,5,1.633000135421753,"2,4,7",3.866999864578247,"9,11,13,15,17,19",3.4489998817443848,"10,12,14,16",1.1170001029968262,"1,3,6,8,18",1.000999927520752
