image_name,viewing_sequence,Logo_order,time_on_Logo,Slogan_order,time_on_Slogan,Unique_order,time_on_Unique,Snack_order,time_on_Snack,Background_order,time_on_Background
WRIGLEYS_jpg.rf.d9ef514ccd55eea8a0a2f1b944c9b528.jpg,Background -> Slogan -> Unique -> Logo -> Snack -> Logo -> Snack,"4,6",3.4160001277923584,2,2.182000160217285,3,2.6009998321533203,"5,7",2.200000047683716,1,0.5899999141693115
NUT-Trition_jpg.rf.8a0a344ba2ab2f589bc0bd7ae11d9b50.jpg,Background -> Logo -> Background -> Logo -> Background -> Unique -> Background -> Slogan -> Unique -> Background -> Logo -> Background -> Snack,"2,4,11",1.8989996910095215,8,1.1989998817443848,"6,9",4.017000198364258,13,2.6570000648498535,"1,3,5,7,10,12",1.318000316619873
CrispyCream_png.rf.d09163d7465c19de528331922bc29e19.jpg,Background -> Snack -> Background -> Snack -> Background -> Logo -> Background -> Snack -> Background -> Slogan -> Unique -> Snack -> Background -> Logo,"6,14",3.317000150680542,10,1.5679998397827148,11,1.1000001430511475,"2,4,8,12",4.182999610900879,"1,3,5,7,9,13",0.8710002899169922
REESE-S_jpg.rf.1682eb27d9d9ef2ca06b895d692b0694.jpg,Background -> Slogan -> Snack -> Logo -> Snack -> Slogan -> Background,4,1.4500000476837158,"2,6",2.767000198364258,NaN,0.0,"3,5",3.9499998092651367,"1,7",2.7990000247955322
RITZ_png.rf.f87cee3fe2c99504973d14aad6fd2dbd.jpg,Unique -> Snack -> Unique -> Snack -> Unique -> Snack -> Background -> Slogan -> Background -> Slogan -> Background -> Logo,12,3.9670000076293945,"8,10",1.6679999828338623,"1,3,5",1.6099998950958252,"2,4,6",3.3510000705718994,"7,9,11",0.23200011253356934
