image_name,viewing_sequence,Logo_order,time_on_Logo,Slogan_order,time_on_Slogan,Beverage_order,time_on_Beverage,Unique_order,time_on_Unique,Sprite_order,time_on_Sprite,Background_order,time_on_Background
image_png.rf.237854788db3490e5acff5f440852de1.jpg,Background -> Logo -> Background -> Beverage -> Unique -> Beverage -> Unique -> Beverage -> Unique,2,1.5500001907348633,NaN,0.0,"4,6,8",3.0169999599456787,"5,7,9",5.683000087738037,NaN,0.0,"1,3",0.2949998378753662
SPRITE_jpg.rf.4e8ff5b872b46b4855c4b4924fc53a39.jpg,Sprite -> Unique -> Sprite -> Beverage -> Sprite -> Beverage -> Logo -> Beverage -> Logo -> Slogan -> Logo,"7,9,11",3.1489999294281006,10,2.6010000705718994,"4,6,8",1.0329999923706055,2,1.3179998397827148,"1,3,5",2.9509999752044678,NaN,0.0
Voss-Water_jpg.rf.ff2dc32caacc09d38880ed2e6c35a8f6.jpg,Beverage -> Logo -> Beverage -> Unique -> Beverage -> Logo -> Beverage -> Logo -> Beverage -> Unique -> Slogan -> Unique -> Beverage,"2,6,8",3.4830002784729004,11,1.7999999523162842,"1,3,5,7,9,13",4.318000078201294,"4,10,12",1.3819997310638428,NaN,0.0,NaN,0.0
FANTA_jpg.rf.60895aa80cc7cbdb0a4139dffc2ff9b9.jpg,Unique -> Background -> Unique -> Background -> Slogan -> Logo -> Slogan -> Background,6,1.6659998893737793,"5,7",1.6510000228881836,NaN,0.0,"1,3",3.61899995803833,NaN,0.0,"2,4,8",3.5830001831054688
MONSTER_jpg.rf.d37fbc17e0e45e0ec35338622ec17f2b.jpg,Slogan -> Unique -> Background -> Logo -> Background -> Unique -> Slogan,4,1.6170001029968262,"1,7",5.667999744415283,NaN,0.0,"2,6",3.684000015258789,NaN,0.0,"3,5",0.0989999771118164
