image_name,viewing_sequence,Logo_order,time_on_Logo,Slogan_order,time_on_Slogan,Name_order,time_on_Name,Car_order,time_on_Car,Unique_order,time_on_Unique,Background_order,time_on_Background
PORSCHE_jpg.rf.c8dc126403c821e106fc204c12f3d5ad.jpg,Unique -> Background -> Slogan -> Background -> Name,NaN,0.0,3,1.4500000476837158,5,5.033999919891357,NaN,0.0,1,2.202000141143799,"2,4",0.2819998264312744
TOYOTA_jpg.rf.3f99b01dcbd6e2326070743656b871b5.jpg,Unique -> Background -> Car -> Background -> Logo -> Background -> Slogan -> Background -> Logo,"5,9",1.9860000610351562,7,2.3359999656677246,NaN,0.0,3,3.7730000019073486,1,1.8550000190734863,"2,4,6,8",0.4509999752044678
FORD_jpg.rf.0c12d829de0836ba70d6b31d9a2517bd.jpg,Background -> Car -> Slogan -> Car -> Background -> Unique -> Background -> Logo -> Background -> Logo -> Background,"8,10",2.634999990463257,3,1.9519999027252197,NaN,0.0,"2,4",2.819000005722046,6,2.001000165939331,"1,5,7,9,11",1.3450000286102295
MAZDA_jpg.rf.5ebfde450b9a2816567c4d9ca1dcf40b.jpg,Logo -> Background -> Car -> Unique -> Background -> Logo -> Background -> Unique -> Background -> Slogan -> Name -> Background -> Slogan -> Background -> Name -> Background -> Slogan -> Background -> Unique -> Background -> Car,"1,6",1.3149998188018799,"10,13,17",1.6339998245239258,"11,15",0.9160001277923584,"3,21",3.5179998874664307,"4,8,19",2.4210002422332764,"2,5,7,9,12,14,16,18,20",1.1319999694824219
JEEP_jpg.rf.8d0ba28c26ff14ef680cd2ac6297f771.jpg,Unique -> Background -> Car -> Background -> Logo,5,7.434999942779541,NaN,0.0,NaN,0.0,3,1.4849998950958252,1,1.8270001411437988,"2,4",0.0820000171661377
