image_name,viewing_sequence,Logo_order,time_on_Logo,Slogan_order,time_on_Slogan,Name_order,time_on_Name,Car_order,time_on_Car,Unique_order,time_on_Unique,Background_order,time_on_Background
JEEP_jpg.rf.8d0ba28c26ff14ef680cd2ac6297f771.jpg,Background -> Unique -> Slogan -> Background -> Car -> Background -> Logo,7,0.2329998016357422,3,3.134000062942505,NaN,0.0,5,2.700000047683716,2,3.8320000171661377,"1,4,6",0.4270000457763672
PORSCHE_jpg.rf.c8dc126403c821e106fc204c12f3d5ad.jpg,Background -> Logo -> Background -> Unique -> Background -> Slogan -> Background -> Name -> Background -> Logo -> Background -> Logo -> Background -> Unique,"2,10,12",3.6329996585845947,6,1.2999999523162842,8,1.9000000953674316,NaN,0.0,"4,14",3.116000175476074,"1,3,5,7,9,11,13",1.1060004234313965
MAZDA_jpg.rf.5ebfde450b9a2816567c4d9ca1dcf40b.jpg,Unique -> Background -> Unique -> Background -> Unique -> Car -> Unique -> Background -> Logo -> Background -> Unique -> Background -> Slogan -> Name,9,2.75,13,1.1670000553131104,14,0.5839998722076416,6,2.4670000076293945,"1,3,5,7,11",3.5190000534057617,"2,4,8,10,12",0.6310000419616699
FORD_jpg.rf.0c12d829de0836ba70d6b31d9a2517bd.jpg,Background -> Unique -> Background -> Car -> Slogan -> Background -> Logo -> Background -> Car -> Background -> Unique,7,2.1499998569488525,5,2.132999897003174,NaN,0.0,"4,9",3.367000102996826,"2,11",2.366000175476074,"1,3,6,8,10",1.0180001258850098
TOYOTA_jpg.rf.3f99b01dcbd6e2326070743656b871b5.jpg,Background -> Unique -> Background -> Unique -> Background -> Car -> Background -> Slogan -> Logo -> Background -> Logo -> Background -> Car,"9,11",2.566999912261963,8,2.118000030517578,NaN,0.0,"6,13",3.517000198364258,"2,4",1.8829998970031738,"1,3,5,7,10,12",0.9550001621246338
