image_name,viewing_sequence,Logo_order,time_on_Logo,Slogan_order,time_on_Slogan,Name_order,time_on_Name,Car_order,time_on_Car,Unique_order,time_on_Unique,Background_order,time_on_Background
FORD_jpg.rf.0c12d829de0836ba70d6b31d9a2517bd.jpg,Background -> Car -> Slogan -> Background -> Logo -> Background -> Slogan -> Background -> Logo -> Background -> Logo -> Background -> Slogan -> Logo -> Background -> Unique -> Background -> Car -> Slogan -> Background -> Slogan,"5,9,11,14",1.4809999465942383,"3,7,13,19,21",3.0339996814727783,NaN,0.0,"2,18",2.0829999446868896,16,2.0169999599456787,"1,4,6,8,10,12,15,17,20",1.6870002746582031
TOYOTA_jpg.rf.3f99b01dcbd6e2326070743656b871b5.jpg,Background -> Unique -> Background -> Car -> Background -> Slogan -> Background -> Logo -> Slogan,8,2.6999998092651367,"6,9",2.815000295639038,NaN,0.0,4,2.249000072479248,2,1.8819999694824219,"1,3,5,7",1.3929998874664307
JEEP_jpg.rf.8d0ba28c26ff14ef680cd2ac6297f771.jpg,Background -> Unique -> Slogan -> Background -> Car -> Background -> Logo,7,1.4670000076293945,3,2.9009997844696045,NaN,0.0,5,2.0989999771118164,2,3.31600022315979,"1,4,6",1.2799997329711914
MAZDA_jpg.rf.5ebfde450b9a2816567c4d9ca1dcf40b.jpg,Background -> Unique -> Car -> Background -> Unique -> Background -> Slogan -> Background -> Name -> Background -> Slogan -> Name -> Background -> Slogan -> Background -> Unique -> Background -> Logo,18,0.04999995231628418,"7,11,14",2.182000160217285,"9,12",1.4010000228881836,3,2.2330000400543213,"2,5,16",4.216000080108643,"1,4,6,8,10,13,15,17",0.992999792098999
PORSCHE_jpg.rf.c8dc126403c821e106fc204c12f3d5ad.jpg,Background -> Logo -> Background -> Slogan -> Background -> Name -> Background -> Name -> Background -> Slogan -> Background -> Unique,2,1.250999927520752,"4,10",1.2350001335144043,"6,8",1.4849998950958252,NaN,0.0,12,5.832000017166138,"1,3,5,7,9,11",1.0300002098083496
